date,cumulative_confirmed,cumulative_deceased,population_male,population_female,rainfall_mm,snowfall_mm,dew_point,relative_humidity
2022-02-25,144430.0,1633.0,332576,345627,0.2286,50.8,-13.145833,42.399231
2022-02-26,144430.0,1633.0,332576,345627,0.0,,-12.979167,33.531854
2022-02-27,144430.0,1633.0,332576,345627,0.0,,-16.993056,25.88466
2022-02-28,144684.0,1640.0,332576,345627,0.0,,-15.381944,23.446064
2022-03-01,144904.0,1641.0,332576,345627,0.0,,-15.222222,20.158591
2022-03-02,145001.0,1649.0,332576,345627,0.0,,-15.715278,15.887175
2022-03-03,145083.0,1650.0,332576,345627,0.0,,-15.520833,16.495496
2022-03-04,145179.0,1656.0,332576,345627,0.0,,-4.583333,30.510539
2022-03-05,145179.0,1656.0,332576,345627,0.0762,,-7.701389,33.942742
2022-03-06,145179.0,1656.0,332576,345627,0.127,,-10.305556,38.819089
2022-03-07,145388.0,1664.0,332576,345627,0.4572,,-12.666667,42.286032
2022-03-08,145424.0,1672.0,332576,345627,0.649111,30.48,-10.902778,45.782167
2022-03-09,145504.0,1675.0,332576,345627,0.0762,30.48,-16.451389,28.11597
2022-03-10,145613.0,1679.0,332576,345627,0.1524,,-10.125,36.026592
2022-03-11,145682.0,1683.0,332576,345627,1.298222,,-8.284722,58.74786
2022-03-12,145682.0,1683.0,332576,345627,0.3302,,-12.958333,33.619456
2022-03-13,145682.0,1683.0,332576,345627,0.0,,-11.854167,27.998281
2022-03-14,145825.0,1698.0,332576,345627,0.0,,-10.305556,25.164013
2022-03-15,145869.0,1705.0,332576,345627,0.0,,-13.145833,23.086922
2022-03-16,145923.0,1711.0,332576,345627,0.0,,-12.986111,18.839087
2022-03-17,145983.0,1715.0,332576,345627,0.536222,,-5.777778,39.039435
2022-03-18,145983.0,1715.0,332576,345627,2.44475,,-4.972222,56.910957
2022-03-19,145983.0,1715.0,332576,345627,0.0,,-14.291667,22.788155
2022-03-20,146040.0,1719.0,332576,345627,0.0,,-15.305556,16.027778
2022-03-21,146168.0,1724.0,332576,345627,0.381,,-4.458333,41.175772
2022-03-22,146198.0,1731.0,332576,345627,3.4925,,-1.277778,79.264285
2022-03-23,146250.0,1734.0,332576,345627,3.612444,50.8,-3.104167,71.443321
2022-03-24,146311.0,1737.0,332576,345627,1.143,50.8,-6.6875,38.660098
2022-03-25,146359.0,1742.0,332576,345627,0.0,,-6.611111,28.042058
2022-03-26,146359.0,1742.0,332576,345627,0.0,,-7.326389,24.471553
2022-03-27,146359.0,1742.0,332576,345627,0.0,,-8.756944,19.708371
2022-03-28,146456.0,1748.0,332576,345627,0.0,,-10.986111,17.112281
2022-03-29,146480.0,1753.0,332576,345627,0.0,,-5.472222,29.876964
2022-03-30,146523.0,1760.0,332576,345627,0.508,,-1.729167,53.464716
2022-03-31,146564.0,1768.0,332576,345627,0.7366,,-7.854167,34.025694
2022-04-01,146593.0,1769.0,332576,345627,0.22225,,-1.694444,45.496279
2022-04-02,146593.0,1769.0,332576,345627,0.4318,,-7.201389,28.278071
2022-04-03,146593.0,1769.0,332576,345627,0.0,,-6.354167,23.83911
2022-04-04,146702.0,1774.0,332576,345627,0.0,,-6.951389,26.778105
2022-04-05,146744.0,1779.0,332576,345627,0.0,,-7.680556,20.580016
2022-04-06,146788.0,1786.0,332576,345627,0.0,,-13.277778,13.882111
2022-04-07,146829.0,1790.0,332576,345627,0.0,,-20.020833,11.624162
2022-04-08,146878.0,1793.0,332576,345627,0.0,,-17.548611,13.111473
2022-04-09,146878.0,1793.0,332576,345627,0.0,,-17.145833,10.914805
2022-04-10,146878.0,1793.0,332576,345627,0.0,,-13.486111,11.540536
2022-04-11,146966.0,1799.0,332576,345627,0.0,,-7.006944,23.485594
2022-04-12,146988.0,1801.0,332576,345627,0.0,,-5.479167,23.431333
2022-04-13,147047.0,1803.0,332576,345627,0.0508,,-13.444444,26.055477
2022-04-14,147121.0,1807.0,332576,345627,0.0,,-20.951389,11.59348
2022-04-15,147184.0,1810.0,332576,345627,0.0762,,-14.659722,12.879568
2022-04-16,147184.0,1810.0,332576,345627,0.0,,-16.180556,10.239048
2022-04-17,147184.0,1810.0,332576,345627,0.0,,-12.652778,12.239544
2022-04-18,147347.0,1811.0,332576,345627,0.0,,-12.291667,15.120112
2022-04-19,147383.0,1815.0,332576,345627,0.0,,-3.826389,26.589155
2022-04-20,147434.0,1817.0,332576,345627,0.0,,-12.576389,10.701474
2022-04-21,147534.0,1817.0,332576,345627,0.0,,-11.569444,12.601387
2022-04-22,147598.0,1819.0,332576,345627,0.0,,-10.625,13.039933
2022-04-23,147598.0,1819.0,332576,345627,0.0,,-9.409722,21.667642
2022-04-24,147598.0,1819.0,332576,345627,0.0,,-13.194444,18.259844
2022-04-25,147755.0,1819.0,332576,345627,0.0,,-9.861111,23.222865
2022-04-26,147755.0,1819.0,332576,345627,0.0,,-5.5,27.529441
2022-04-27,147755.0,1819.0,332576,345627,0.0,,0.111111,31.269633
2022-04-28,147969.0,1825.0,332576,345627,0.0,,-13.3125,11.188729
2022-04-29,148049.0,1829.0,332576,345627,0.0,,-14.416667,10.403201
2022-04-30,148049.0,1829.0,332576,345627,0.0,,-16.069444,10.590092
2022-05-01,148049.0,1829.0,332576,345627,0.0,,-14.048611,10.782255
2022-05-02,148266.0,1833.0,332576,345627,0.0,,-13.041667,10.744008
2022-05-03,148349.0,1835.0,332576,345627,0.0,,-9.659722,16.143479
2022-05-04,148451.0,1837.0,332576,345627,0.0,,-10.708333,14.85881
2022-05-05,148599.0,1839.0,332576,345627,0.0,,-11.298611,18.543527
2022-05-06,148716.0,1840.0,332576,345627,0.0,,-11.534722,13.068012
2022-05-07,148716.0,1840.0,332576,345627,0.0,,-10.979167,11.089698
2022-05-08,148716.0,1840.0,332576,345627,0.0,,-8.847222,11.944236
2022-05-09,148997.0,1844.0,332576,345627,0.0,,-10.3125,11.679299
2022-05-10,149099.0,1847.0,332576,345627,0.0,,-9.916667,12.067651
2022-05-11,149232.0,1850.0,332576,345627,0.0,,-11.333333,11.017403
2022-05-12,149415.0,1851.0,332576,345627,0.0,,-13.402778,9.1633
2022-05-13,149543.0,1854.0,332576,345627,0.0,,-22.25,5.487919
2022-05-14,,,332576,345627,0.0,,-17.604167,7.441909
2022-05-15,,,332576,345627,0.0,,-14.590278,8.007066
2022-05-16,,,332576,345627,0.0,,-2.381944,20.669586
2022-05-17,,,332576,345627,0.0254,,-9.541667,12.584756
2022-05-18,,,332576,345627,0.0,,-10.895833,10.275903
2022-05-19,,,332576,345627,0.0,,-9.020833,11.392669
2022-05-20,,,332576,345627,0.0,,-8.958333,11.309687
2022-05-21,,,332576,345627,0.0,,-4.159722,23.364584
2022-05-22,,,332576,345627,0.0,,-1.784722,39.677104
2022-05-23,,,332576,345627,0.0,,-2.083333,29.074059
2022-05-24,,,332576,345627,0.127,,-1.923611,35.675471
2022-05-25,,,332576,345627,0.0,,-4.361111,30.051762
2022-05-26,,,332576,345627,0.0,,-7.472222,15.803554
2022-05-27,,,332576,345627,0.0,,-10.270833,10.608982
2022-05-28,,,332576,345627,0.0,,-8.625,11.500248
2022-05-29,,,332576,345627,0.0,,-13.138889,8.641621
2022-05-30,,,332576,345627,0.0,,-8.340278,14.333646
2022-05-31,,,332576,345627,0.0,,-8.701389,13.846159
2022-06-01,,,332576,345627,0.0,,-1.736111,23.791209
2022-06-02,,,332576,345627,0.0,,6.020833,46.469289
2022-06-03,,,332576,345627,0.635,,3.626984,36.437436
2022-06-04,,,332576,345627,0.0,,-4.087302,19.021865
2022-06-05,,,332576,345627,0.0,,-7.380952,12.720382
2022-06-06,,,332576,345627,0.0,,-2.746032,16.818783
2022-06-07,,,332576,345627,0.0,,-0.150794,19.592895
2022-06-08,,,332576,345627,0.0,,2.65873,26.639366
2022-06-09,,,332576,345627,0.09525,,6.626984,34.482717
2022-06-10,,,332576,345627,0.0,,-0.263889,18.841325
2022-06-11,,,332576,345627,0.0,,-5.118056,11.374132
2022-06-12,,,332576,345627,0.0,,-0.25,18.169573
2022-06-13,,,332576,345627,0.0,,-2.618056,14.229675
2022-06-14,,,332576,345627,0.0,,-2.486111,15.683279
2022-06-15,,,332576,345627,0.0,,-7.006944,11.406434
2022-06-16,,,332576,345627,0.0,,-7.638889,11.100887
2022-06-17,,,332576,345627,1.354667,,6.761905,33.759858
2022-06-18,,,332576,345627,5.08,,11.944444,61.323108
2022-06-19,,,332576,345627,3.374571,,12.0,65.897857
2022-06-20,,,332576,345627,7.958667,,11.071429,62.746587
2022-06-21,,,332576,345627,3.991429,,10.857143,62.932093
2022-06-22,,,332576,345627,10.710333,,12.47619,79.608278
2022-06-23,,,332576,345627,10.879667,,13.18254,69.56292
2022-06-24,,,332576,345627,0.725714,,8.597222,41.340152
2022-06-25,,,332576,345627,3.4036,,10.0,48.6693
2022-06-26,,,332576,345627,14.605,,12.805556,83.419281
2022-06-27,,,332576,345627,12.808857,,12.875,86.558087
2022-06-28,,,332576,345627,5.334,,11.8125,66.800914
2022-06-29,,,332576,345627,0.0,,9.881944,47.162943
2022-06-30,,,332576,345627,0.592667,,8.902778,40.073645
2022-07-01,,,332576,345627,0.4445,,9.159722,40.899446
2022-07-02,,,332576,345627,6.477,,11.888889,55.342367
2022-07-03,,,332576,345627,4.426857,,11.576389,51.965762
2022-07-04,,,332576,345627,0.834571,,11.0625,50.822133
2022-07-05,,,332576,345627,0.53975,,12.013889,54.160957
2022-07-06,,,332576,345627,0.28575,,10.222222,45.333833
2022-07-07,,,332576,345627,0.0,,7.673611,36.987363
2022-07-08,,,332576,345627,0.0,,7.472222,34.494833
2022-07-09,,,332576,345627,0.217714,,9.111111,36.587806
2022-07-10,,,332576,345627,1.2192,,9.134921,39.403753
2022-07-11,,,332576,345627,0.0,,7.784722,33.121416
2022-07-12,,,332576,345627,2.116667,,9.6875,41.571995
2022-07-13,,,332576,345627,5.87375,,11.527778,51.939848
2022-07-14,,,332576,345627,0.0,,10.590278,42.233331
2022-07-15,,,332576,345627,2.82575,,9.833333,37.46317
2022-07-16,,,332576,345627,0.112889,,7.854167,30.950905
2022-07-17,,,332576,345627,2.201333,,5.736111,26.405187
2022-07-18,,,332576,345627,0.0,,6.326389,27.618791
2022-07-19,,,332576,345627,0.0,,6.180556,25.768284
2022-07-20,,,332576,345627,1.834444,,6.513889,26.730185
2022-07-21,,,332576,345627,0.326571,,9.618056,37.883041
2022-07-22,,,332576,345627,1.185333,,8.743056,34.070503
2022-07-23,,,332576,345627,0.145143,,8.909722,35.225558
2022-07-24,,,332576,345627,2.54,,10.368056,39.2714
2022-07-25,,,332576,345627,1.74625,,10.652778,41.504813
2022-07-26,,,332576,345627,2.249714,,12.548611,52.989606
2022-07-27,,,332576,345627,6.785429,,12.423611,56.454252
2022-07-28,,,332576,345627,4.318,,12.75,61.309126
2022-07-29,,,332576,345627,5.08,,14.222222,68.721023
2022-07-30,,,332576,345627,5.007429,,13.944444,67.125
2022-07-31,,,332576,345627,3.58775,,13.479167,61.629977
2022-08-01,,,332576,345627,2.173111,,13.270833,54.381221
2022-08-02,,,332576,345627,0.907143,,11.993056,46.781578
2022-08-03,,,332576,345627,0.254,,10.041667,38.688594
2022-08-04,,,332576,345627,0.762,,10.840278,42.417221
2022-08-05,,,332576,345627,0.870857,,12.375,48.671352
2022-08-06,,,332576,345627,7.8105,,11.930556,51.299167
2022-08-07,,,332576,345627,1.354667,,12.340278,53.36586
2022-08-08,,,332576,345627,0.66675,,11.826389,54.347088
2022-08-09,,,332576,345627,6.6675,,11.625,53.896109
2022-08-10,,,332576,345627,3.14325,,11.923611,55.472697
2022-08-11,,,332576,345627,2.032,,12.214286,54.507391
2022-08-12,,,332576,345627,3.8735,,11.944444,58.172711
2022-08-13,,,332576,345627,0.225778,,10.4375,46.838024
2022-08-14,,,332576,345627,0.0,,8.284722,37.737519
2022-08-15,,,332576,345627,0.0,,8.583333,38.157142
2022-08-16,,,332576,345627,1.1684,,10.291667,43.268719
2022-08-17,,,332576,345627,0.9652,,11.270833,53.633126
2022-08-18,,,332576,345627,4.85775,,13.034722,64.904239
2022-08-19,,,332576,345627,1.1684,,11.673611,58.775226
2022-08-20,,,332576,345627,5.461,,13.993056,83.568389
2022-08-21,,,332576,345627,7.027333,,12.201389,69.187657
2022-08-22,,,332576,345627,3.2512,,12.979167,68.200547
2022-08-23,,,332576,345627,3.81,,11.909722,63.211938
2022-08-24,,,332576,345627,1.382889,,11.659722,57.001145
2022-08-25,,,332576,345627,0.5588,,10.993056,55.582098
2022-08-26,,,332576,345627,0.53975,,10.951389,53.014915
2022-08-27,,,332576,345627,1.61925,,12.625,60.58168
2022-08-28,,,332576,345627,0.056444,,8.652778,45.028037
2022-08-29,,,332576,345627,0.0762,,5.645833,34.617638
2022-08-30,,,332576,345627,0.366889,,7.173611,40.008784
2022-08-31,,,332576,345627,0.959556,,11.819444,59.144803
2022-09-01,,,332576,345627,2.00025,,10.666667,52.113275
2022-09-02,,,332576,345627,0.181429,,8.520833,42.596808
2022-09-03,,,332576,345627,0.471714,,6.868056,39.508108
2022-09-04,,,332576,345627,0.423333,,8.680556,50.634539
2022-09-05,,,332576,345627,0.0508,,6.048611,35.815732
2022-09-06,,,332576,345627,0.1524,,5.395833,32.531625
2022-09-07,,,332576,345627,0.0,,2.076389,25.509199
2022-09-08,,,332576,345627,0.0,,3.472222,28.903176
2022-09-09,,,332576,345627,0.0,,3.784722,30.212967
2022-09-10,,,332576,345627,2.850444,,7.868056,45.23784
2022-09-11,,,332576,345627,0.366889,,9.875,59.87958
2022-09-12,,,332576,345627,0.818444,,7.0625,45.439794
2022-09-13,,,332576,345627,0.0,,7.333333,45.207657
2022-09-14,,,332576,345627,0.9525,,10.269841,70.148288
2022-09-15,,,332576,345627,,,,
2022-09-16,,,332576,345627,,,,
2022-09-17,,,332576,345627,,,,
